rt_true,da_true,load_true,rt_pred,da_pred,load_pred
181.94,224.35,4951.3408,96.5128,275.4382,4660.0423
306.36,224.35,4973.8867,125.9511,238.4383,4682.1333
308.4,224.35,4929.9004,109.1796,253.5306,4662.2964
307.92,224.35,4946.4951,80.8606,225.7051,4633.5951
402.7,224.35,4929.1396,122.0542,225.8984,4651.3728
359.04,224.35,4942.1733,81.8339,226.4564,4677.4109
174.15,224.35,4931.9888,84.9993,270.8291,4638.7487
164.24,138.0,4913.5933,157.1138,264.8195,4665.3126
135.26,138.0,4926.8682,152.8572,225.3976,4699.9705
163.12,138.0,4934.415,149.1382,226.0457,4675.349
145.88,138.0,4914.9717,168.5084,225.7152,4713.7862
116.27,138.0,4891.1294,171.8808,218.8014,4723.1954
163.0,138.0,4930.5703,183.9329,223.0358,4772.6359
111.99,138.0,4887.0195,164.9355,226.6543,4796.5556
163.93,138.0,4903.5449,192.4624,236.8906,4822.2218
117.47,138.0,4880.7939,196.6284,239.239,4829.2314
103.99,138.0,4866.6182,177.0454,237.0048,4858.3103
125.45,138.0,4841.5439,180.1429,231.5035,4901.7942
129.86,138.0,4816.5757,185.5394,236.8077,4876.0801
87.54,98.0,4850.3901,147.073,211.1925,4764.2155
103.12,98.0,4822.8906,191.7727,201.6126,4782.5876
89.15,98.0,4785.2812,157.4288,199.9811,4745.212
103.19,98.0,4816.7041,144.4517,202.7467,4752.7892
388.9,98.0,4791.3022,164.2252,197.4908,4787.4404
91.41,98.0,4775.9033,144.2797,183.9592,4846.0736
110.95,98.0,4766.5283,136.8746,184.8399,4894.814
117.9,98.0,4748.9385,169.0884,168.3205,4832.3528
104.27,98.0,4726.4819,159.3246,152.4701,4858.6294
110.08,98.0,4725.3354,168.1354,170.2026,4813.5941
104.13,98.0,4708.3818,203.9235,183.062,4802.2286
103.03,98.0,4708.9165,220.5561,201.2952,4782.9653
87.15,87.28,4652.8721,235.9845,126.7836,4522.3835
87.17,87.28,4652.4229,168.5817,117.5403,4528.694
87.54,87.28,4646.6328,140.1176,112.8874,4578.7966
87.05,87.28,4668.6504,51.7389,68.2903,4599.7975
87.11,87.28,4664.6714,45.4708,34.8242,4594.5185
87.55,87.28,4608.7856,23.737,27.5754,4649.5403
134.89,87.28,4627.1514,34.5982,39.5182,4585.4821
108.59,87.28,4598.6094,63.2252,57.1755,4588.5809
86.25,87.28,4579.4746,137.8931,75.3002,4550.1039
86.16,87.28,4538.9546,131.3137,67.6402,4537.7611
86.07,87.28,4553.2119,110.9025,66.2638,4488.772
84.22,87.28,4549.9873,98.2495,46.6709,4441.6437
82.34,83.68,4492.6216,130.719,1.7947,4549.312
105.87,83.68,4424.0552,123.4845,-4.7334,4518.981
83.03,83.68,4425.3774,110.5949,-9.3177,4582.2158
83.03,83.68,4405.9414,106.2125,1.5211,4627.1894
82.24,83.68,4356.6333,77.5237,-9.5584,4589.0147
80.94,83.68,4340.8457,168.3052,5.5479,4582.8015
80.88,83.68,4309.3613,178.8789,-7.4943,4553.3483
79.9,83.68,4280.8525,135.6874,4.6323,4519.8784
82.12,83.68,4244.2979,147.0822,39.575,4452.4612
79.59,83.68,4206.5283,99.9889,35.1381,4422.1077
79.55,83.68,4190.0176,119.304,18.5321,4455.2817
79.35,83.68,4163.917,95.2435,-29.709,4502.2237
48.52,79.54,4121.5068,36.0297,-25.7088,4487.7076
47.36,79.54,4101.6001,28.498,21.416,4420.1142
42.85,79.54,4047.5149,63.8745,31.7683,4425.572
43.06,79.54,4013.4849,33.0662,58.7646,4466.5489
43.35,79.54,3979.9683,70.7803,54.2419,4497.4119
38.9,79.54,3940.6975,60.8094,68.6245,4291.0661
37.34,79.54,3898.8145,80.5136,60.6956,4355.3099
36.51,79.54,3888.1289,102.9021,61.6892,4289.9366
36.44,79.54,3829.1946,65.9746,59.7953,4282.878
36.64,79.54,3811.229,69.8274,67.8972,4181.2974
36.71,79.54,3811.5557,72.2632,79.3955,4186.2712
36.71,79.54,3788.1826,66.7313,71.5094,4248.841
38.18,61.53,3707.1758,94.3384,86.1834,4168.1363
40.61,61.53,3681.5459,76.7983,83.7513,4008.5206
37.44,61.53,3653.1025,70.7959,85.9053,3978.6428
38.0,61.53,3627.7207,64.547,82.0434,3990.5542
37.45,61.53,3598.1426,51.3582,82.1166,3859.5862
36.79,61.53,3567.3472,53.2778,85.9451,3814.8125
40.32,61.53,3565.9995,63.0814,89.9859,3779.1227
36.89,61.53,3545.6194,55.1992,87.9648,3766.4266
36.67,61.53,3486.5352,52.6349,86.4688,3700.8367
37.18,61.53,3475.5127,57.4753,84.0824,3689.0157
37.17,61.53,3456.3457,48.0558,84.6818,3690.4182
36.81,61.53,3418.9839,52.6176,80.4851,3672.9549
150.7,53.64,3404.9736,38.3231,81.7127,3615.3989
150.58,53.64,3393.0513,45.2071,79.4561,3606.5978
124.44,53.64,3362.0229,37.35,81.049,3533.1482
54.19,53.64,3332.9741,53.8503,80.2983,3520.889
53.82,53.64,3300.2656,18.6018,72.9226,3485.183
51.95,53.64,3297.5298,19.6317,65.2252,3455.5508
53.58,53.64,3276.8018,37.787,65.9097,3405.4365
35.63,53.64,3224.7056,15.5511,63.3321,3421.817
35.68,53.64,3218.218,18.6693,68.042,3331.5153
35.64,53.64,3206.1182,29.5264,68.5805,3317.2095
35.46,53.64,3194.791,22.2052,70.0165,3330.6945
35.41,53.64,3166.812,31.4747,67.194,3368.8594
36.53,47.1,3192.6855,30.4946,41.2085,3226.6785
35.54,47.1,3171.3076,24.2364,40.3778,3188.1609
35.48,47.1,3147.4248,29.143,41.7776,3154.571
31.73,47.1,3135.5474,36.9902,39.8212,3134.7887
31.31,47.1,3122.6973,9.1971,39.2474,3137.9757
29.56,47.1,3074.4795,26.5486,37.7411,3111.0164
28.56,47.1,3084.8955,33.4883,37.3759,3124.9284
28.08,47.1,3060.2183,5.1239,34.6033,3147.6169
27.01,47.1,3049.2358,29.0226,35.402,3088.4374
27.34,47.1,3016.6387,26.0473,30.8958,3068.6478
28.08,47.1,3032.8926,12.114,33.3911,3038.7765
28.14,47.1,3002.73,13.5529,38.2126,3003.311
28.46,43.31,2992.3823,58.0004,35.2336,2999.0109
28.54,43.31,2983.1738,69.8951,30.8576,3026.9788
27.45,43.31,2966.3767,106.8387,30.5989,3038.5679
30.8,43.31,2948.9202,78.4631,30.5555,3013.0887
28.09,43.31,2964.3594,61.131,33.9325,2962.0439
27.19,43.31,2984.3464,42.7203,44.7088,2939.2466
28.06,43.31,2948.9141,52.1322,46.4437,2939.4903
30.76,43.31,2938.9172,53.8839,47.6843,2896.4359
29.41,43.31,2931.7666,24.8123,41.7981,2889.9154
28.06,43.31,2908.9648,-10.7374,43.3402,2885.92
27.01,43.31,2885.5991,25.1866,42.498,2897.8459
25.59,43.31,2882.3013,29.0777,40.2314,2887.2326
28.44,44.38,2858.0591,2.754,37.462,2935.9153
26.96,44.38,2892.4397,2.5227,47.4099,2911.3549
26.94,44.38,2860.5542,7.7897,45.1563,2913.5834
26.96,44.38,2857.6294,-7.5799,47.2972,2927.3918
25.49,44.38,2855.4771,11.5976,44.8271,2923.9996
25.19,44.38,2849.9021,10.3154,42.9709,2860.1591
25.14,44.38,2830.5005,20.2402,45.2443,2876.2583
25.18,44.38,2840.5903,11.8659,40.896,2881.0437
25.28,44.38,2803.1575,14.966,42.0161,2861.9974
25.26,44.38,2806.0474,21.3299,42.2968,2838.1667
24.93,44.38,2794.1035,16.6728,42.9688,2860.6809
25.19,44.38,2806.916,13.7856,38.8008,2871.2996
23.49,45.34,2788.0884,20.0814,35.8154,2868.3111
23.88,45.34,2781.9883,22.8839,34.468,2864.5396
23.85,45.34,2785.0391,23.975,34.7137,2847.6319
23.83,45.34,2774.1606,29.8745,33.6847,2839.6439
23.81,45.34,2778.3818,25.0786,37.0916,2862.8278
23.81,45.34,2770.8528,26.1746,34.4201,2937.767
23.45,45.34,2754.6797,29.4021,33.1972,2905.3538
23.17,45.34,2750.4175,23.7337,34.5786,2879.9514
23.17,45.34,2765.5872,17.1021,35.4745,2877.2168
23.19,45.34,2773.105,18.0477,33.3478,2853.4318
22.43,45.34,2737.1602,19.842,33.6264,2816.2356
21.86,45.34,2753.8784,18.625,36.0712,2803.626
21.88,45.99,2738.6028,25.2708,40.4274,2759.2627
23.56,45.99,2765.4434,26.0143,42.1729,2803.1183
23.79,45.99,2785.7217,24.4124,43.7428,2773.9861
24.57,45.99,2796.595,24.5781,44.3155,2769.8374
25.61,45.99,2791.6685,21.9491,42.799,2784.3478
27.45,45.99,2803.4189,20.7246,43.2831,2766.984
25.61,45.99,2795.6621,22.5939,42.2051,2757.252
25.03,45.99,2782.1831,21.1477,42.903,2764.4217
25.08,45.99,2795.6289,23.201,44.8004,2696.521
25.0,45.99,2782.603,25.0628,49.7835,2663.2532
23.99,45.99,2786.7842,25.0871,49.0684,2673.9397
25.05,45.99,2770.8257,24.3848,47.3002,2702.1035
21.66,50.78,2785.6313,23.8233,49.0422,2708.0587
23.1,50.78,2768.0273,19.9215,50.2293,2675.0806
27.13,50.78,2780.2803,19.5624,50.2124,2687.9613
26.99,50.78,2838.272,21.8092,50.5676,2673.5179
29.08,50.78,2815.8672,22.8193,52.1578,2682.0525
36.23,50.78,2840.6035,23.6744,49.6826,2700.0983
25.47,50.78,2845.6313,23.8008,49.1284,2673.9824
28.01,50.78,2869.9146,23.3348,48.2132,2668.1836
28.09,50.78,2885.1064,23.6876,50.7867,2699.092
24.96,50.78,2911.4629,23.8085,47.9697,2745.4568
24.94,50.78,2913.8604,22.5324,49.4027,2701.3826
25.47,50.78,2918.6709,22.1471,47.3422,2721.088
23.62,65.85,2929.2485,19.8967,47.977,2701.6995
25.52,65.85,2946.9229,24.1997,45.5808,2763.1132
25.46,65.85,3010.9458,24.0526,46.6716,2812.3801
26.83,65.85,3028.7861,25.2886,45.4754,2838.0288
32.67,65.85,3067.821,24.816,45.9028,2832.5763
38.16,65.85,3059.6914,25.8046,45.5172,2845.6493
35.32,65.85,3105.7209,23.7272,45.346,2843.8901
35.78,65.85,3105.4045,25.4543,43.312,2822.7919
35.78,65.85,3147.6494,22.5578,44.4687,2837.1181
38.18,65.85,3164.3708,25.4077,45.1545,2819.156
36.4,65.85,3169.6697,24.7546,44.3762,2814.5706
38.39,65.85,3168.749,23.8335,45.0388,2785.4977
30.68,72.7,3239.0427,23.8838,50.8905,2804.9109
27.27,72.7,3236.698,23.8137,49.6347,2783.1012
30.68,72.7,3291.8708,24.3184,50.3119,2782.869
33.74,72.7,3295.5481,26.9308,53.3233,2880.1096
33.87,72.7,3358.0635,28.8119,53.5727,2873.499
34.54,72.7,3362.9014,32.2333,52.4556,2917.3205
34.05,72.7,3387.1177,30.3399,56.1337,2916.4023
35.32,72.7,3408.1377,32.4419,55.1303,2960.1611
35.36,72.7,3428.5352,33.0541,59.1261,2978.9694
33.92,72.7,3452.4033,33.0102,59.8202,3054.2189
33.4,72.7,3485.1519,32.9119,58.9865,3046.7555
31.77,72.7,3473.9565,32.3898,58.0085,3064.7122
27.4,125.04,3492.2339,26.445,73.5362,3108.7469
27.68,125.04,3514.4849,28.3416,74.5782,3110.5285
27.57,125.04,3566.3704,32.6065,73.1283,3227.8035
27.65,125.04,3580.3687,35.3782,74.3656,3260.6012
28.75,125.04,3597.6846,38.2586,75.4668,3320.917
31.88,125.04,3634.5229,38.7412,74.5934,3303.2436
32.99,125.04,3641.1157,38.6952,73.1181,3346.854
32.99,125.04,3630.9126,40.1575,72.9563,3348.6342
33.09,125.04,3636.9463,40.2504,73.3812,3374.1583
47.51,125.04,3662.4153,41.8376,77.2885,3392.0244
35.47,125.04,3683.2939,46.1306,78.5844,3391.5836
47.51,125.04,3714.2627,43.6318,75.8471,3384.9898
65.12,137.23,3729.3257,35.9191,83.3968,3442.5319
64.06,137.23,3731.7974,33.8372,76.4937,3476.4882
96.61,137.23,3721.9854,33.2903,80.9785,3529.6579
70.27,137.23,3759.6191,34.1002,78.349,3535.7125
64.91,137.23,3794.0295,32.9595,75.4424,3628.6446
62.83,137.23,3787.6519,34.6751,75.0908,3650.4954
64.94,137.23,3843.2402,32.4475,75.3934,3649.7188
65.08,137.23,3844.4458,33.4837,78.8934,3681.1823
69.51,137.23,3833.635,35.7065,76.2438,3684.1232
72.42,137.23,3889.876,34.999,71.4572,3721.3274
70.97,137.23,3870.6829,34.4589,76.8406,3745.2062
70.98,137.23,3881.5854,31.5609,71.8731,3720.0499
71.7,141.11,3916.7969,30.9325,134.0407,3822.6469
71.68,141.11,3942.2925,31.3529,133.5349,3843.3013
65.14,141.11,3985.4243,39.2883,136.8763,3887.291
71.33,141.11,4011.7266,49.5106,136.9291,3864.2232
124.08,141.11,4043.9575,55.097,138.7142,3867.9577
124.21,141.11,4045.0107,51.6946,150.9936,3876.9242
124.9,141.11,4086.8516,50.203,146.3061,3884.2236
124.85,141.11,4103.1963,57.5382,148.6044,3805.8402
124.86,141.11,4145.0479,46.5594,138.4485,3791.22
126.15,141.11,4201.9927,58.2663,148.9674,3800.0812
126.3,141.11,4201.7148,62.8994,144.8182,3853.327
136.45,141.11,4236.252,64.346,150.0056,3893.0473
129.0,154.02,4264.2314,49.4834,159.0665,3850.8069
133.15,154.02,4241.6914,62.696,166.1387,3825.8534
133.18,154.02,4269.9932,61.3401,155.2796,3744.4347
133.78,154.02,4283.8174,69.7474,152.8352,3730.9591
130.69,154.02,4310.2983,68.3816,163.5155,3803.6978
133.84,154.02,4336.8286,74.079,169.2949,3771.3068
134.22,154.02,4337.7603,74.7387,181.6006,3837.5765
132.33,154.02,4366.7725,63.9653,177.1321,3857.6173
134.36,154.02,4368.2256,79.9874,161.5409,3824.9186
134.28,154.02,4395.1367,78.6517,153.5882,3968.8277
134.26,154.02,4386.0288,59.8542,144.9689,3931.2861
135.89,154.02,4388.9932,60.926,162.2487,3847.4532
132.62,239.13,4404.1035,80.8842,148.4778,3897.3929
133.12,239.13,4443.4727,80.894,137.5374,3959.4289
215.34,239.13,4430.1841,97.6778,138.6388,4037.893
134.31,239.13,4459.5972,81.049,136.7031,4054.1488
216.72,239.13,4489.3643,99.3592,135.9359,4126.4441
216.39,239.13,4504.3735,119.4975,124.5805,4152.7702
136.33,239.13,4525.7871,107.9466,111.7324,4223.5688
136.5,239.13,4519.3872,118.1043,118.4566,4245.4752
136.42,239.13,4540.7095,126.0537,125.6232,4238.629
136.42,239.13,4576.1455,122.3543,138.2395,4319.6639
138.12,239.13,4594.5381,138.6021,137.7055,4339.165
136.7,239.13,4589.02,142.0043,143.0507,4338.8492
138.22,275.61,4607.4727,127.1361,148.8073,4417.8572
140.56,275.61,4609.9995,122.3449,130.3782,4361.3933
138.16,275.61,4635.2822,117.2887,125.666,4365.2476
139.77,275.61,4655.2173,109.1095,133.2102,4334.5116
139.42,275.61,4675.6953,128.6551,140.2183,4349.4696
154.41,275.61,4662.2852,126.1813,139.5045,4383.0414
138.85,275.61,4738.4004,124.7099,143.6839,4380.3485
138.84,275.61,4741.4341,135.6389,136.739,4453.9334
138.94,275.61,4719.9023,124.9328,137.2561,4434.5219
144.81,275.61,4745.665,122.2545,129.8016,4471.0409
134.47,275.61,4762.2534,119.9267,126.1817,4458.6249
134.32,275.61,4766.8369,128.1643,134.2357,4440.8241
149.18,251.73,4777.5645,130.6829,271.37,4635.3472
144.83,251.73,4762.0967,142.6535,296.9453,4664.3774
218.68,251.73,4793.4414,176.7899,300.7572,4628.8654
156.26,251.73,4812.5967,196.0035,277.0622,4615.5424
143.34,251.73,4835.9839,206.5688,266.8223,4684.2292
156.19,251.73,4819.4189,212.188,290.6615,4686.1425
142.31,251.73,4834.0312,198.5343,279.3996,4731.3136
142.27,251.73,4832.3618,202.3864,312.9055,4659.8675
140.61,251.73,4832.4868,182.1966,322.6024,4644.8697
195.18,251.73,4867.4712,180.3837,341.1988,4685.5337
146.23,251.73,4842.0205,184.6757,304.479,4784.5916
146.25,251.73,4889.543,176.4616,288.877,4787.1511
188.59,294.0,4884.394,127.3895,244.351,4693.3224
141.87,294.0,4910.9053,113.7913,253.7977,4667.8686
223.3,294.0,4825.0293,111.8685,245.8584,4635.393
163.41,294.0,4838.9248,118.5019,280.3648,4564.0113
143.98,294.0,4841.5117,136.1913,300.2475,4635.9024
141.55,294.0,4829.4502,137.0094,277.3568,4615.7778
141.86,294.0,4871.2383,127.1581,272.0083,4685.345
141.92,294.0,4868.6895,128.6023,256.6455,4754.9786
140.89,294.0,4890.2051,134.9648,240.1975,4687.7429
163.54,294.0,4885.8379,124.9145,237.0313,4728.2145
163.5,294.0,4907.9521,112.9012,248.3152,4762.8575
163.5,294.0,4904.8252,126.7416,296.3726,4691.2852
162.45,246.76,4913.0342,163.546,278.0461,4685.9321
143.84,246.76,4921.3423,177.7976,232.6027,4723.7812
141.9,246.76,4916.6216,172.8263,216.0197,4760.133
146.3,246.76,4924.9575,155.8272,213.5519,4791.4536
143.07,246.76,4948.9229,160.5138,213.7516,4819.0313
148.46,246.76,4947.3789,163.9481,205.867,4853.2036
215.45,246.76,4947.6108,143.7837,222.181,4795.3516
162.37,246.76,4963.2612,142.5897,228.826,4820.2081
162.31,246.76,4959.6904,152.6315,235.503,4787.8746
209.09,246.76,4971.2031,140.3269,230.7535,4856.8955
145.53,246.76,4962.0479,152.0712,189.0696,4863.3405
184.88,246.76,4981.7603,133.3465,198.9396,4876.8109
186.13,225.0,4964.127,130.9892,192.0153,4879.389
194.84,225.0,4960.7559,139.5594,226.3122,4870.0553
161.63,225.0,4936.2207,142.2042,211.0258,4764.186
161.56,225.0,4931.334,146.3075,230.0008,4697.9163
161.49,225.0,4929.0176,144.6932,239.1918,4696.8884
142.37,225.0,4918.6523,141.2366,255.2775,4625.8595
349.08,225.0,4907.3721,150.5442,277.5293,4692.3595
160.18,225.0,4912.3716,164.3781,277.233,4708.333
326.46,225.0,4897.3203,146.9584,264.6649,4741.3879
145.41,225.0,4899.5342,143.1473,281.3902,4754.3161
307.29,225.0,4876.2314,151.4597,251.2386,4823.7583
118.67,225.0,4868.9897,142.842,254.1884,4820.9604
251.7,151.68,4864.561,167.1669,251.9101,4835.9422
307.33,151.68,4829.7954,148.4642,305.59,4782.4369
307.19,151.68,4816.8086,170.1873,302.8457,4789.2443
154.68,151.68,4796.6465,155.8902,301.138,4813.3273
154.62,151.68,4758.6455,162.1071,292.5324,4840.8144
156.75,151.68,4755.2729,150.308,245.9723,4910.7131
151.91,151.68,4747.2734,153.3502,233.9903,4885.7956
142.75,151.68,4719.4521,143.9167,208.3172,4936.2775
142.76,151.68,4700.5693,143.1881,223.3921,4883.5666
142.72,151.68,4692.1216,162.8352,222.9309,4879.5575
153.42,151.68,4671.979,163.3922,245.8989,4837.7655
150.9,151.68,4672.4907,165.6949,253.7281,4835.9157
137.72,138.47,4657.918,179.3434,222.9063,4820.6378
104.68,138.47,4621.9209,185.4238,187.9576,4797.2476
139.12,138.47,4598.9385,119.7992,147.4583,4793.4864
137.81,138.47,4570.4517,133.1612,162.9767,4721.5832
137.91,138.47,4551.2754,117.6733,166.4064,4737.6978
137.36,138.47,4530.9834,122.6506,187.3634,4696.1869
137.35,138.47,4552.0342,131.0929,196.6597,4675.4288
137.17,138.47,4528.9395,162.3378,187.1186,4666.9252
130.73,138.47,4493.6377,173.1451,191.1052,4671.0166
130.64,138.47,4476.4619,196.2715,187.338,4664.287
131.11,138.47,4466.1333,160.0678,198.722,4601.5209
130.78,138.47,4421.5063,183.6741,224.5794,4578.3115
138.1,124.95,4412.9287,190.3698,132.8076,4430.1102
85.5,124.95,4417.7197,152.9123,126.4156,4388.5258
80.38,124.95,4357.8486,190.5607,96.6985,4393.819
83.42,124.95,4346.3965,126.8952,105.4878,4400.1791
80.39,124.95,4321.7178,182.7801,75.4461,4357.101
78.92,124.95,4301.6211,93.9201,106.138,4293.0868
78.91,124.95,4288.334,136.5505,82.1669,4306.6789
60.72,124.95,4235.666,101.4733,115.5112,4266.858
60.91,124.95,4238.6592,172.9163,82.069,4291.771
60.45,124.95,4235.6289,88.6383,90.7676,4260.4783
61.9,124.95,4194.7559,108.6183,50.7742,4278.7248
80.37,124.95,4175.7256,108.8838,83.348,4241.6084
61.83,96.71,4123.0322,158.82,65.0106,4300.2659
59.07,96.71,4124.9697,127.8104,72.6708,4268.892
59.81,96.71,4065.4749,163.5578,68.5301,4317.7709
59.8,96.71,4016.3186,134.8256,75.275,4309.3649
58.34,96.71,4008.2905,154.1712,62.1787,4239.83
40.36,96.71,3989.4458,144.348,69.6415,4218.3995
40.35,96.71,3973.9595,149.423,75.658,4285.8768
40.31,96.71,3946.594,142.8986,75.5436,4256.8021
40.31,96.71,3933.6284,115.928,79.75,4191.3341
40.38,96.71,3871.0251,112.9973,82.2169,4156.5256
71.54,96.71,3853.3989,128.4096,76.1049,4160.1681
72.25,96.71,3838.1626,112.5054,47.1698,4148.2589
61.74,53.96,3817.9792,91.1471,72.5504,4099.4753
60.18,53.96,3771.1553,70.1388,103.5318,4066.5879
55.54,53.96,3772.5286,70.3989,111.3087,4012.8378
48.97,53.96,3735.2854,73.2391,117.0904,3983.7483
46.58,53.96,3713.9824,44.3956,107.5653,3947.6287
46.27,53.96,3709.0344,47.5439,99.8071,3913.4355
157.05,53.96,3675.6106,50.6907,98.2189,3917.3052
84.41,53.96,3652.9395,29.5135,99.9126,3840.2735
46.51,53.96,3620.7285,31.2693,103.8458,3841.093
40.52,53.96,3574.1804,43.5615,119.446,3850.197
40.05,53.96,3574.6357,44.5895,122.8655,3761.4316
50.11,53.96,3517.6013,50.8036,120.5035,3790.4352
50.11,43.0,3520.1479,58.2667,78.3971,3703.5105
43.77,43.0,3500.45,50.515,70.1164,3711.7841
38.02,43.0,3485.3228,48.0616,63.5054,3674.8159
37.99,43.0,3462.4451,40.5825,61.8214,3619.2089
43.16,43.0,3430.3208,43.2891,67.8313,3587.5397
41.72,43.0,3435.3423,45.1036,72.5442,3573.9759
44.42,43.0,3411.2263,48.3317,70.3941,3584.6412
49.73,43.0,3381.4829,35.63,62.7715,3583.386
49.33,43.0,3359.6816,33.5539,53.8545,3596.2923
43.45,43.0,3348.8936,26.5523,47.2086,3524.9221
38.56,43.0,3326.4236,30.9525,51.1633,3474.3209
40.52,43.0,3306.7368,21.238,55.7696,3460.8369
43.39,39.1,3285.4094,68.4927,15.913,3385.4952
40.57,39.1,3265.5938,64.3395,12.0611,3344.1833
38.97,39.1,3255.519,51.7401,13.0162,3369.669
43.3,39.1,3229.417,40.0124,17.1823,3367.9376
43.3,39.1,3233.1689,33.1085,4.6635,3356.0798
43.26,39.1,3214.2849,14.4321,-2.2505,3376.6586
40.57,39.1,3209.5034,49.6639,-0.2032,3325.3599
38.38,39.1,3158.7305,20.112,-10.0979,3312.9213
37.84,39.1,3157.4487,47.8451,5.0585,3267.1795
37.94,39.1,3187.6138,39.6575,5.6379,3198.4054
36.37,39.1,3178.4683,31.1062,20.4069,3161.4242
35.85,39.1,3128.7656,27.7517,23.5904,3105.4022
124.1,36.86,3099.7661,52.8937,17.0976,3127.8571
84.32,36.86,3082.3418,25.151,14.4537,3167.3946
35.38,36.86,3071.677,20.8172,-5.8482,3221.5766
35.24,36.86,3073.7969,16.0432,4.1447,3223.1827
